url,name,brand,sku,price,original_price,360_dərəcə_fırlanma,akkumulyatorun_tutumu,brend,daxili_yaddaş,displey,ekranın_diaqonalı,girişlər,kateqoriya,klaviaturanın_dili,model,operativ_yaddaş,prosessor,rəng,sensorlu_ekran,veb_kamera,videokart,videokartın_növü,wi_fi,zəmanət,ölçülər_e_d_h,əməliyyat_sistemi
https://kontakt.az/notbuk-lenovo-thinkpad-x9-14-gen-1-aura-edition-21qa0086fw,Notbuk Lenovo ThinkPad X9-14 Gen 1 Aura Edition (21QA0086FW),Lenovo,TM-DG-KOT-1114-NB-3244,"1.449,99",1999.99,Yox,"51 Vt*s, 5 saatadək",HP,SSD 512GB,"FullHD (1920 × 1080), 60 Hz","14""","2x USB Type-A, 2x USB Type-C, HDMI, Ethernet RJ-45",İş və təhsil,"İngilis, Rus",ProBook 440 G10,"DDR4 8GB, 3200 MHz","Intel Core i5 1334U, 0.9 - 4.6 GHz",Pike Silver Aluminum,Yox,720p,Intel Iris Xe Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),12 ay,321.9 × 213.9 × 19.9 mm,FreeDos
https://kontakt.az/notbuk-hp-omnibook-5-16-bc1004ci-c16lhea,Notbuk HP OmniBook 5 16-BC1004CI (C16LHEA),HP,TM-DG-KOT-1114-NB-3331,"1.449,99",1999.99,Yox,"51 Vt*s, 5 saatadək",HP,SSD 512GB,"FullHD (1920 × 1080), 60 Hz","14""","2x USB Type-A, 2x USB Type-C, HDMI, Ethernet RJ-45",İş və təhsil,"İngilis, Rus",ProBook 440 G10,"DDR4 8GB, 3200 MHz","Intel Core i5 1334U, 0.9 - 4.6 GHz",Pike Silver Aluminum,Yox,720p,Intel Iris Xe Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),12 ay,321.9 × 213.9 × 19.9 mm,FreeDos
https://kontakt.az/notbuk-hp-probook-440-g10-ak9m2at,Notbuk HP ProBook 440 G10 (AK9M2AT),HP,TM-DG-KOT-1114-NB-3330,"1.449,99",1999.99,Yox,"51 Vt*s, 5 saatadək",HP,SSD 512GB,"FullHD (1920 × 1080), 60 Hz","14""","2x USB Type-A, 2x USB Type-C, HDMI, Ethernet RJ-45",İş və təhsil,"İngilis, Rus",ProBook 440 G10,"DDR4 8GB, 3200 MHz","Intel Core i5 1334U, 0.9 - 4.6 GHz",Pike Silver Aluminum,Yox,720p,Intel Iris Xe Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),12 ay,321.9 × 213.9 × 19.9 mm,FreeDos
https://kontakt.az/notbuk-asus-rog-strix-g18-g815jmr-s9092-90nr0le1-m004u0,Notbuk Asus ROG Strix G18 G815JMR-S9092 (90NR0LE1-M004U0),Asus,TM-DG-KOT-1114-NB-3437,4189.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-lenovo-thinkbook-2in1-21mxa04hru,Notbuk Lenovo ThinkBook 2in1 (21MXA04HRU),Lenovo,TM-DG-KOT-1114-NB-2819,"4.189,99",6199.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","18""","3x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI, Ethernet RJ45",Oyun,"İngilis, Rus",ROG Strix G18 G815JMR-S9092,"DDR5 16GB, 5600 MHz","Intel Core i9 14900HX, 2.2 - 5.8 GHz",Eclipse Gray,Yox,1080p,GeForce RTX 5060 8 GB,Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,399 × 299 × 32 mm,FreeDos
https://kontakt.az/notbuk-lenovo-thinkbook-16-g8-21sh009grt,Notbuk Lenovo ThinkBook 16 G8 (21SH009GRT),Lenovo,TM-DG-KOT-1114-NB-3377,1899.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-expertbook-p1-p1503cva-s72252-90nx0881-m02w50,Notbuk Asus ExpertBook P1 P1503CVA-S72252 (90NX0881-M02W50),Asus,TM-DG-KOT-1114-NB-3410,1349.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-rog-strix-g16-g614fr-rv008-90nr0nk7-m000b0,Notbuk Asus ROG Strix G16 G614FR-RV008 (90NR0NK7-M000B0) ,Asus,TM-DG-KOT-1114-NB-3435,4389.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-rog-strix-g16-g614fm-s5031-90nr0l17-m002b0,Notbuk Asus ROG Strix G16 G614FM-S5031 (90NR0L17-M002B0),Asus,TM-DG-KOT-1114-NB-3433,3489.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-probook-440-g10-a38g6et,Notbuk HP ProBook 440 G10 (A38G6ET),HP,TM-DG-KOT-1114-NB-3343,"3.489,99",4999.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2× USB 3.2 Gen 2 Type-A, 2× USB 4.0 Type-C, HDMI, Ethernet RJ45",Oyun,"İngilis, Rus",ROG Strix G16 G614FM-S5031,"DDR5 16GB, 5600 MHz","AMD Ryzen 9 9955HX, 2.5 - 5.4 GHz",Eclipse Gray,Yox,1080p,GeForce RTX 5060 8 GB,Xarici Nvidia,Wi-Fi 6E (802.11ax),12 ay,354 × 264 × 30.4 mm,FreeDos
https://kontakt.az/notbuk-apple-macbook-pro-14-mx2e3ru-a-silver,Notbuk Apple MacBook Pro 14 M4 Pro Silver MX2E3RU/A,Apple,TM-DG-KOT-1114-NB-2747,4799.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-omnibook-5-16-af1013ci-bk9y8ea,Notbuk HP OmniBook 5 16-AF1013CI (BK9Y8EA),HP,TM-DG-KOT-1114-NB-3347,1949.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-elitebook-8-g1i-14-ad4m0et,Notbuk HP EliteBook 8 G1I 14 (AD4M0ET),HP,TM-DG-KOT-1114-NB-3375,"4.699,99",5999.99,Yox,"55 Vt*s, 13.5 saatadək",Lenovo,SSD 1 TB,"2.8K (2880 × 1800), 120 Hz","14""","2× Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ThinkPad X9-15 Gen 1 Aura Edition,"LPDDR5X 32GB, 8533 MHz","Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Grey,Var,1080p,Intel Arc Graphics,Daxili Intel,Wi-Fi 7 (802.11be),12 ay,311.8 × 212.3 × 17.18 mm,Win11 Pro
https://kontakt.az/notbuk-lenovo-thinkpad-x9-15-gen-1-aura-edition-21qa001frt,Notbuk Lenovo ThinkPad X9-15 Gen 1 Aura Edition (21QA001FRT),Lenovo,TM-DG-KOT-1114-NB-3386,"4.699,99",5999.99,Yox,"55 Vt*s, 13.5 saatadək",Lenovo,SSD 1 TB,"2.8K (2880 × 1800), 120 Hz","14""","2× Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ThinkPad X9-15 Gen 1 Aura Edition,"LPDDR5X 32GB, 8533 MHz","Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Grey,Var,1080p,Intel Arc Graphics,Daxili Intel,Wi-Fi 7 (802.11be),12 ay,311.8 × 212.3 × 17.18 mm,Win11 Pro
https://kontakt.az/notbuk-huawei-matebook-14-53014hyb-space-gray,Notbuk HUAWEI MateBook 14 (53014HYB) Space Gray,HUAWEI,TM-DG-KOT-1114-NB-3198,1749.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-apple-macbook-air-13-m4-mc6a4ru-a-starlight,Notbuk Apple MacBook Air 13 (M4) MC6A4RU/A Starlight,Apple,TM-DG-KOT-1114-NB-3270,3399.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-vivobook-s-e1504fa-bq090-90nb16f2-m009c0,Notbuk Asus VivoBook S E1504FA-BQ090 (90NB16F2-M009C0),Asus,TM-DG-KOT-1114-NB-3297,1399.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-lenovo-thinkpad-e14-gen-4-21e4s2u7-rt,Notbuk Lenovo ThinkPad E14 Gen 4 (21E4S2U7-RT),Lenovo,TM-DG-KOT-1114-NB-3455,1249.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv037w-90nb14f2-m007z0,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV037W (90NB14F2-M007Z0),Asus,TM-DG-KOT-1114-NB-3009,2859.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-victus-15-fa2044ci-d15zgea,Notbuk HP Victus 15-FA2044CI (D15ZGEA),HP,TM-DG-KOT-1114-NB-3463,"2.859,99",3749.99,Yox,"72 Vt*s, 8 saatadək",Asus,SSD 512GB,"3K (2880 × 1800), 120 Hz","14""","1x USB 3.2 Gen 2 Type-A, 2x Thunderbolt 4, HDMI",İş və təhsil,"İngilis, Rus",ZenBook S 14 OLED UX5406SA-PV037W,"LPDDR5X 16GB, 10700 MHz","Intel Core Ultra 5 226V, 2.1 - 4.5 GHz",Scandinavian White,Yox,1080p,Intel Arc Graphics,Daxili Intel,Wi-Fi 7 (802.11be),12 ay,310.3 × 214.7 × 12.9 mm,Win11 Home
https://kontakt.az/notbuk-asus-vivobook-s16-m3607ha-sh149-90nb16f1-m00920,Notbuk Asus VivoBook S16 M3607HA-SH149 (90NB16F1-M00920),Asus,TM-DG-KOT-1114-NB-3302,1749.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-15-fd1149ci-cv4c8ea,Notbuk HP 15-FD1150CI (CV4C8EA),HP,TM-DG-KOT-1114-NB-3471,1189.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv036w-90nb14f1-m007v0,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV036W (90NB14F1-M007V0),Asus,TM-DG-KOT-1114-NB-3008,"1.189,99",1649.99,Yox,"41 Vt*s, 6 saatadək",HP,SSD 512GB,"FullHD (1920 × 1080), 60 Hz","15.6""","2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C, HDMI",İş və təhsil,"İngilis, Rus",15-FD1149CI,"DDR5 24GB, 5600 MHz","Intel Core Ultra 5 125H, 1.8 - 4.50 GHz",Moonlight Blue,Yox,720p,Intel Arc Graphics,Daxili Intel,Wi-Fi 6 (802.11ax),12 ay,359.8 × 236 × 18.6 mm,FreeDos
https://kontakt.az/notbuk-asus-zenbook-a14-ux3407qa-qd428w-90nb1502-m00tb0,Notbuk Asus ZenBook A14 UX3407QA-QD428W (90NB1502-M00TB0),Asus,TM-DG-KOT-1114-NB-3309,2299.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-huawei-matebook-14-53014mfp,Notbuk HUAWEI MateBook 14 53014MFP,HUAWEI,TM-DG-KOT-1114-NB-3422,1699.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-lenovo-thinkbook-14-2in1-g5-iau-21sq002qfw,Notbuk Lenovo ThinkBook 14 2in1 G5 IAU (21SQ002QFW),Lenovo,TM-DG-KOT-1114-NB-3379,2449.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-expertbook-p5-p5405csa-nz0209-90nx0861-m008b0,Notbuk Asus ExpertBook P5 P5405CSA-NZ0209 (90NX0861-M008B0),Asus,TM-DG-KOT-1114-NB-2983,2579.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-lenovo-thinkpad-x13-gen-6-21rk00aefw,Notbuk Lenovo ThinkPad X13 Gen 6 (21RK00AEFW),Lenovo,TM-DG-KOT-1114-NB-3382,2699.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-honor-magicbook-x14-gdg-x,Notbuk HONOR MagicBook X14 (GDG-X),HONOR,TM-DG-KOT-1114-NB-3450,"2.699,99",3999.99,Yox,"54.7 Vt*s, 12.5 saatadək",Lenovo,SSD 512GB,"WUXGA (1920 × 1200), 60 Hz","13.3""","USB 3.2 Gen 1 Type-A, 2× Thunderbolt 4, HDMI",İş və təhsil,"İngilis, Rus",ThinkPad X13 Gen 6,"LPDDR5X 16GB, 8400 MHz","Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Black,Yox,1080p,Intel Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),12 ay,299.3 × 207 × 18.15 mm,ƏS yoxdur
https://kontakt.az/notbuk-hp-elitebook-x-g1i-14-b69dret,Notbuk HP EliteBook X G1I 14 (B69DRET),HP,TM-DG-KOT-1114-NB-3376,"2.699,99",3999.99,Yox,"54.7 Vt*s, 12.5 saatadək",Lenovo,SSD 512GB,"WUXGA (1920 × 1200), 60 Hz","13.3""","USB 3.2 Gen 1 Type-A, 2× Thunderbolt 4, HDMI",İş və təhsil,"İngilis, Rus",ThinkPad X13 Gen 6,"LPDDR5X 16GB, 8400 MHz","Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Black,Yox,1080p,Intel Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),12 ay,299.3 × 207 × 18.15 mm,ƏS yoxdur
https://kontakt.az/notbuk-asus-zenbook-a14-ux3407qa-qd409w-90nb1501-m00rm0,Notbuk Asus ZenBook A14 UX3407QA-QD409W (90NB1501-M00RM0),Asus,TM-DG-KOT-1114-NB-3308,"5.189,99",7699.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G16 GU605CP-QR040,"LPDDR5X 32GB, 7467 MHz","Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Platinum White,Yox,1080p,GeForce RTX 5070 8 GB,Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,354 × 246 × 16.4 mm,FreeDos
https://kontakt.az/notbuk-apple-macbook-pro-16-mx2y3ru-a-space-black,Notbuk Apple MacBook Pro 16 M4 Pro Space Black MX2Y3RU/A,Apple,TM-DG-KOT-1114-NB-2754,"5.189,99",7699.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G16 GU605CP-QR040,"LPDDR5X 32GB, 7467 MHz","Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Platinum White,Yox,1080p,GeForce RTX 5070 8 GB,Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,354 × 246 × 16.4 mm,FreeDos
https://kontakt.az/notbuk-asus-rog-zephyrus-g16-gu605cp-qr040-90nr0mm2-m001s0,Notbuk Asus ROG Zephyrus G16 GU605CP-QR040 (90NR0MM2-M001S0),Asus,TM-DG-KOT-1114-NB-3443,"5.189,99",7699.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G16 GU605CP-QR040,"LPDDR5X 32GB, 7467 MHz","Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Platinum White,Yox,1080p,GeForce RTX 5070 8 GB,Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,354 × 246 × 16.4 mm,FreeDos
https://kontakt.az/notbuk-asus-rog-zephyrus-g14-ga403uh-qs024-90nr0m71-m000z0,Notbuk Asus ROG Zephyrus G14 GA403UH-QS024 (90NR0M71-M000Z0),Asus,TM-DG-KOT-1114-NB-3440,"3.489,99",4999.99,Yox,"73 Vt*s, 4 saatadək",Asus,SSD 1 TB,"3K (2880 × 1800), 120 Hz","14""","2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x USB 4.0 Type-C, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G14 GA403UH-QS024,"LPDDR5X 16GB, 7500 MHz","AMD Ryzen 9 270, 4 - 5.2 GHz",Eclipse Gray,Yox,1080p,"GeForce RTX 5050, 8 GB",Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,311 × 220 × 16.3 mm,FreeDos
https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv039w-90nb14f1-m001d0,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV039W (90NB14F1-M001D0),Asus,TM-DG-KOT-1114-NB-3010,3159.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-vivobook-s14-s3407ca-ly010-90nb16j1-m006f0,Notbuk Asus VivoBook S14 S3407CA-LY010 (90NB16J1-M006F0),Asus,TM-DG-KOT-1114-NB-3304,1949.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv030w-90nb14f2-m007x0,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV030W (90NB14F2-M007X0),Asus,TM-DG-KOT-1114-NB-3011,"1.199,99",1499.99,Yox,"42 Vt*s, 5 saatadək",HONOR,SSD 512GB,"IPS (1920 × 1200), 60 Hz","16""","USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-A, USB 3.2 Gen 1 Type-C, HDMI",İş və təhsil,İngilis,MagicBook X16,"LPDDR4X 8GB, 4266 MHz","Intel Core i5 13420H, 1.5 - 3.4 GHz",Space Grey,Yox,720p,Intel UHD Graphics,Daxili Intel,Wi-Fi 6 (802.11ax),12 ay,356.2 × 250.1 × 17.9 mm,Win11 Home
https://kontakt.az/notbuk-honor-magicbook-x16-brg-585,Notbuk HONOR MagicBook X16 (BRG-585),HONOR,TM-DG-KOT-1114-NB-3454,1199.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-15-fd2010ci-c0ee7ea,Notbuk HP 15-FD2010CI (C0EE7EA),HP,TM-DG-KOT-1114-NB-3342,1849.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-vivobook-s14-m3407ha-sf077-90nb16e2-m00560,Notbuk Asus VivoBook S14 M3407HA-SF077 (90NB16E2-M00560),Asus,TM-DG-KOT-1114-NB-3294,"1.449,99",1949.99,Yox,"70 Vt*s, 7 saatadək",Asus,SSD 512GB,"WUXGA (1920 × 1200), 60 Hz","14""","2× USB 3.2 Gen 1 Type-A, 2× USB 3.2 Gen 1 Type-C, HDMI",İş və təhsil,"İngilis, Rus",VivoBook S14 M3407HA-SF077,"DDR5 16GB, 4800 MHz","AMD Ryzen 5 220, 3.2 - 4.9 GHz",Cool Silver,Yox,1080p,AMD Radeon Graphics,Daxili AMD,Wi-Fi 6 (802.11ax),12 ay,315.2 × 223.4 × 17.9 mm,FreeDos
https://kontakt.az/notbuk-lenovo-thinkpad-x9-15-gen-1-aura-edition-21q6001pfw,Notbuk Lenovo ThinkPad X9-15 Gen 1 Aura Edition (21Q6001PFW),Lenovo,TM-DG-KOT-1114-NB-3381,4649.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-14-ep1000ci-a16jyea,Notbuk HP 14-EP1000CI (A16JYEA),HP,TM-DG-KOT-1114-NB-3336,"1.449,99",1949.99,Yox,"70 Vt*s, 7 saatadək",Asus,SSD 512GB,"WUXGA (1920 × 1200), 60 Hz","14""","2× USB 3.2 Gen 1 Type-A, 2× USB 3.2 Gen 1 Type-C, HDMI",İş və təhsil,"İngilis, Rus",VivoBook S14 M3407HA-SF077,"DDR5 16GB, 4800 MHz","AMD Ryzen 5 220, 3.2 - 4.9 GHz",Cool Silver,Yox,1080p,AMD Radeon Graphics,Daxili AMD,Wi-Fi 6 (802.11ax),12 ay,315.2 × 223.4 × 17.9 mm,FreeDos
https://kontakt.az/notbuk-apple-macbook-pro-14-mde44ru-a-silver,Notbuk Apple MacBook Pro 14 MDE44RU/A Silver,Apple,TM-DG-KOT-1114-NB-3221,3899.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-hp-ai-14-hc0003ci-c0ee5ea,Notbuk HP AI 14-HC0003CI (C0EE5EA),HP,TM-DG-KOT-1114-NB-3333,1599.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-v16-v3607vm-rp049-90nb16k1-m003u0,Notbuk Asus V16 V3607VM-RP049 (90NB16K1-M003U0),Asus,TM-DG-KOT-1114-NB-3415,"1.399,99",1899.99,Yox,"56 Vt*s, 6 saatadək",HUAWEI,SSD 1 TB,"FullHD (1920 × 1080), 60 Hz","14""","1× USB 3.2 Gen 1 Type-A, 1× USB 2.0 Type-A, 1× USB 3.2 Gen 1 Type-C, HDMI",İş və təhsil,"İngilis, Rus",MateBook D 14,"LPDDR4X 16GB, 4267 MHz","Intel Core i5 13420H, 1.5 - 4.6 GHz",Space Grey,Yox,720p,Intel UHD Graphics,Daxili Intel,Wi-Fi 6 (802.11ax),12 ay,314.5 × 227.79 × 15.9 mm,FreeDos
https://kontakt.az/notbuk-lenovo-thinkbook-14-2in1-g5-iau-21sq002rfw,Notbuk Lenovo ThinkBook 14 2in1 G5 IAU (21SQ002RFW),Lenovo,TM-DG-KOT-1114-NB-3378,"1.399,99",1899.99,Yox,"56 Vt*s, 6 saatadək",HUAWEI,SSD 1 TB,"FullHD (1920 × 1080), 60 Hz","14""","1× USB 3.2 Gen 1 Type-A, 1× USB 2.0 Type-A, 1× USB 3.2 Gen 1 Type-C, HDMI",İş və təhsil,"İngilis, Rus",MateBook D 14,"LPDDR4X 16GB, 4267 MHz","Intel Core i5 13420H, 1.5 - 4.6 GHz",Space Grey,Yox,720p,Intel UHD Graphics,Daxili Intel,Wi-Fi 6 (802.11ax),12 ay,314.5 × 227.79 × 15.9 mm,FreeDos
https://kontakt.az/notbuk-huawei-matebook-d-14-53014mub,Notbuk HUAWEI MateBook D 14 53014MUB,HUAWEI,TM-DG-KOT-1114-NB-3423,1399.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-lenovo-thinkpad-t14s-gen-6-21qx001drt,Notbuk Lenovo ThinkPad T14s Gen 6 (21QX001DRT),Lenovo,TM-DG-KOT-1114-NB-3397,"1.399,99",1899.99,Yox,"56 Vt*s, 6 saatadək",HUAWEI,SSD 1 TB,"FullHD (1920 × 1080), 60 Hz","14""","1× USB 3.2 Gen 1 Type-A, 1× USB 2.0 Type-A, 1× USB 3.2 Gen 1 Type-C, HDMI",İş və təhsil,"İngilis, Rus",MateBook D 14,"LPDDR4X 16GB, 4267 MHz","Intel Core i5 13420H, 1.5 - 4.6 GHz",Space Grey,Yox,720p,Intel UHD Graphics,Daxili Intel,Wi-Fi 6 (802.11ax),12 ay,314.5 × 227.79 × 15.9 mm,FreeDos
https://kontakt.az/notbuk-asus-vivobook-s16-oled-s3607ca-sh078-90nb16i2-m00630,Notbuk Asus VivoBook S16 OLED S3607CA-SH078 (90NB16I2-M00630),Asus,TM-DG-KOT-1114-NB-3401,"1.899,99",2499.99,Yox,"55 Vt*s, 5.5 saatadək",Dell,SSD 512GB,"FullHD (1920 × 1200), 60 Hz","14""","2× USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-C, Thunderbolt 4, HDMI, Ethernet (RJ-45)",Qrafika və video,"İngilis, Rus",Pro 14,"DDR5 16GB, 5600 MHz","Intel Core i5 220U, 1.4 - 5 GHz",Silver,Yox,1080p,Intel Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),36 ay,313.7 × 225.3 × 20.4 mm,Ubuntu
https://kontakt.az/notbuk-asus-expertbook-p1-p1503cva-s72068-90nx0881-m02w80,Notbuk Asus ExpertBook P1 P1503CVA-S72068 (90NX0881-M02W80),Asus,TM-DG-KOT-1114-NB-3411,1539.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-asus-expertbook-5-p5405csa-nz0208-90nx0861-m008a0,Notbuk Asus ExpertBook 5 P5405CSA-NZ0208 (90NX0861-M008A0),Asus,TM-DG-KOT-1114-NB-2982,2199.99,,,,,,,,,,,,,,,,,,,,,,
https://kontakt.az/notbuk-dell-pro-14-210-bpbr-6486-az,Notbuk Dell Pro 14 (210-BPBR_6486_AZ),Dell,TM-DG-KOT-1114-NB-3465,"1.899,99",2499.99,Yox,"55 Vt*s, 5.5 saatadək",Dell,SSD 512GB,"FullHD (1920 × 1200), 60 Hz","14""","2× USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-C, Thunderbolt 4, HDMI, Ethernet (RJ-45)",Qrafika və video,"İngilis, Rus",Pro 14,"DDR5 16GB, 5600 MHz","Intel Core i5 220U, 1.4 - 5 GHz",Silver,Yox,1080p,Intel Graphics,Daxili Intel,Wi-Fi 6E (802.11ax),36 ay,313.7 × 225.3 × 20.4 mm,Ubuntu
https://kontakt.az/notbuk-hp-elitebook-6-g1i-r16-a37n7et,Notbuk HP EliteBook 6 G1I R16 (A37N7ET),HP,TM-DG-KOT-1114-NB-3358,"5.789,99",7999.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G16 GU605CR-QR212,"LPDDR5X 32GB, 7467 MHz","Intel Core Ultra 9 285H, 2.9 - 5.4 GHz",Platinum White,Yox,1080p,"GeForce RTX 5070 Ti, 12 GB",Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,354 × 246 × 17.4 mm,FreeDos
https://kontakt.az/notbuk-asus-rog-zephyrus-g16-gu605cr-qr212-90nr0lz6-m00b30,Notbuk Asus ROG Zephyrus G16 GU605CR-QR212 (90NR0LZ6-M00B30),Asus,TM-DG-KOT-1114-NB-3445,"5.789,99",7999.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G16 GU605CR-QR212,"LPDDR5X 32GB, 7467 MHz","Intel Core Ultra 9 285H, 2.9 - 5.4 GHz",Platinum White,Yox,1080p,"GeForce RTX 5070 Ti, 12 GB",Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,354 × 246 × 17.4 mm,FreeDos
https://kontakt.az/notbuk-hp-probook-440-g10-a38g9et,Notbuk HP ProBook 440 G10 (A38G9ET),HP,TM-DG-KOT-1114-NB-3340,"5.789,99",7999.99,Yox,"90 Vt*s, 5 saatadək",Asus,SSD 1 TB,"WQXGA (2560 × 1600), 240 Hz","16""","2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt 4, HDMI",Premium,"İngilis, Rus",ROG Zephyrus G16 GU605CR-QR212,"LPDDR5X 32GB, 7467 MHz","Intel Core Ultra 9 285H, 2.9 - 5.4 GHz",Platinum White,Yox,1080p,"GeForce RTX 5070 Ti, 12 GB",Xarici Nvidia,Wi-Fi 7 (802.11be),12 ay,354 × 246 × 17.4 mm,FreeDos
